program_name,map_name,field_name,validation_rule,rule_number,_id
AP00S00,,BISMSGO, GO TO 110-SEND-SETUP-MAP. CCP01OCR <br> CCP01OCR <br> EJECT CCP01OCR  <br> 100-SEND-BIS-PRO-MAP.  <br>  END-IF  <br> ,Rule-0058,5f210fa2a4035c2ee5a4eb57
AP00S00,,BISMSGO, END-IF ,Rule-0056,5f210fa2a4035c2ee5a4eb58
AP00S00,,BISMSGO, CCP01OCR  <br>  MOVE 'SND MAP0' TO TYPE-EXEC. CCP01OCR  <br> EXEC CICS SEND MAP('CCMAP00') CCP01OCR <br>MAPSET('CCM01PM') CCP01OCR <br>CURSOR CCP01OCR <br>ERASE CCP01OCR <br>FREEKB CCP01OCR <br>END-EXEC. CCP01OCR  <br>  EXEC CICS RETURN CCP01OCR <br>TRANSID('CC01') CCP01OCR <br>COMMAREA(WS-COMM-AREA) CCP01OCR <br>LENGTH(LENGTH-ENTRY) CCP01OCR <br>END-EXEC. CCP01OCR  <br>  110-SEND-SETUP-MAP.  <br>   MOVE 'SND MAP1' TO TYPE-EXEC. CCP01OCR <br> CCP01OCR  <br> ,Rule-0055,5f210fa2a4035c2ee5a4eb59
AP00S00,,BISMSGO, IF WS-COMM-OPTION-NUMBER = '23'  <br>  MOVE DFHP-ASKIP-MDT TO CLAIMNOA  <br>  END-IF.  <br> ,Rule-0061,5f210fa2a4035c2ee5a4eb5a
AP00S00,,BISMSGO, IF WS-88-UNPROTECT CL**7  <br>  MOVE DFHU-ALPHA-HI-MDT TO CONSNEEA CL**6 <br> SHIPPERA CL**6 <br> PRODTEA CL**6  <br>  MOVE DFHU-NUM-HI-MDT TO CL**6 <br> PROA CL**6 <br> PIECESA CL**6 <br> WEIGHTA CL**6 <br> SHIPEAA CL**6 <br> CONSEAA CL**6 <br> OTERMA CL**6 <br> DTERMA. CL**7  <br>  EXEC CICS SEND MAP('CCMAP01') CCP01OCR <br>MAPSET('CCM01PM') CCP01OCR <br>CURSOR CCP01OCR <br>ERASE CCP01OCR <br>FREEKB CCP01OCR <br>END-EXEC. CCP01OCR  <br>  EXEC CICS RETURN CCP01OCR <br>TRANSID('CC01') CCP01OCR <br>COMMAREA(WS-COMM-AREA) CCP01OCR <br>LENGTH(LENGTH-ENTRY) CCP01OCR <br>END-EXEC. CCP01OCR  <br>  120-RECEIVE-AND-EDIT-MAP.  <br>   END-IF  <br> ,Rule-0062,5f210fa2a4035c2ee5a4eb5b
AP00S00,,BISMSGO, MOVE SPACE TO ERROR-SWITCH. CCP01OCR  <br>  MOVE 'REC MAP1' TO TYPE-EXEC. CCP01OCR  <br> EXEC CICS RECEIVE MAP('CCMAP01') CCP01OCR <br>MAPSET('CCM01PM') CCP01OCR <br>END-EXEC. CCP01OCR  <br> ,Rule-0055,5f210fa2a4035c2ee5a4eb5c
AP00S00,,BISMSGO, IF CLAIMNOI NOT = LOW-VALUES CCP01OCR ,Rule-0063,5f210fa2a4035c2ee5a4eb5d
AP00S00,,BISMSGO, IF CLAIMNOI NUMERIC AND CCP01OCR <br> CLAIMNOI > ZERO CCP01OCR  <br>  MOVE CLAIMNOI TO WS-CLAIM-NO CCP01OCR  <br>  ELSE CCP01OCR  <br> ,Rule-0064,5f210fa2a4035c2ee5a4eb5e
AP00S00,,BISMSGO, IF WS-COMM-OPTION-NUMBER = '23'  <br>  MOVE WS-COMM-CLAIM-NO TO CLAIMNOO  <br>  ELSE  <br>   MOVE 04 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO CLAIMNOL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF  <br> ,Rule-0065,5f210fa2a4035c2ee5a4eb5f
AP00S00,,BISMSGO, END-IF ,Rule-0064,5f210fa2a4035c2ee5a4eb60
AP00S00,,BISMSGO, ELSE CCP01OCR ,Rule-0063,5f210fa2a4035c2ee5a4eb61
AP00S00,,BISMSGO, IF WS-COMM-OPTION-NUMBER = '23'  <br>  MOVE WS-COMM-CLAIM-NO TO CLAIMNOO  <br>  ELSE  <br>   MOVE 05 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO CLAIMNOL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF  <br> ,Rule-0066,5f210fa2a4035c2ee5a4eb62
AP00S00,,BISMSGO, END-IF. CCP01OCR ,Rule-0063,5f210fa2a4035c2ee5a4eb63
AP00S00,,BISMSGO, IF INVESTI NOT = LOW-VALUES CCP01OCR ,Rule-0067,5f210fa2a4035c2ee5a4eb64
AP00S00,,BISMSGO, IF INVESTI NUMERIC AND CCP01OCR <br> INVESTI > ZERO AND INVESTI < 50 CCP01OCR  <br>  MOVE INVESTI TO WS-INV-NUM CCP01OCR  <br>  ELSE CCP01OCR  <br>   MOVE 06 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO INVESTL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   ELSE CCP01OCR  <br>   MOVE 06 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO INVESTL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF. CCP01OCR  <br> ,Rule-0068,5f210fa2a4035c2ee5a4eb65
AP00S00,,BISMSGO, IF AMOUNTI NOT = LOW-VALUES CCP01OCR  <br>  MOVE AMOUNTI TO WS-FORMATTED-AMOUNT CCP01OCR  <br> ,Rule-0069,5f210fa2a4035c2ee5a4eb66
AP00S00,,BISMSGO, IF WS-FORMATTED-DOL IS NUMERIC AND CCP01OCR <br> WS-FORMATTED-CENTS IS NUMERIC AND CCP01OCR <br> WS-FORMATTED-DECIMAL = '.' CCP01OCR  <br>  MOVE WS-FORMATTED-DOL TO WS-UNFORMATTED-DOL CCP01OCR  <br>  MOVE WS-FORMATTED-CENTS TO WS-UNFORMATTED-CENTS CCP01OCR  <br>   MOVE WS-UNFORMATTED-AMOUNT TO WS-CLAIM-AMOUNT CCP01OCR  <br>   ELSE CCP01OCR  <br>   MOVE 07 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO AMOUNTL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   ELSE CCP01OCR  <br>   MOVE 07 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO AMOUNTL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF. CCP01OCR  <br> ,Rule-0070,5f210fa2a4035c2ee5a4eb67
AP00S00,,BISMSGO, IF WS-UNFORMATTED-AMOUNT > WS-MAXIMUM-AMOUNT CCP01OCR  <br>  MOVE 33 TO ERROR-SUB CCP01OCR  <br>  MOVE -1 TO AMOUNTL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF. CCP01OCR  <br> ,Rule-0071,5f210fa2a4035c2ee5a4eb68
AP00S00,,BISMSGO, INSPECT CONSNEEI REPLACING ALL '_' BY LOW-VALUES. CCP01OCR ,Rule-0069,5f210fa2a4035c2ee5a4eb69
AP00S00,,BISMSGO, IF CONSNEEI = LOW-VALUES CCP01OCR  <br>  MOVE 10 TO ERROR-SUB CCP01OCR  <br>  MOVE -1 TO CONSNEEL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF. CCP01OCR  <br> ,Rule-0072,5f210fa2a4035c2ee5a4eb6a
AP00S00,,BISMSGO, INSPECT SHIPPERI REPLACING ALL '_' BY LOW-VALUES. CCP01OCR ,Rule-0069,5f210fa2a4035c2ee5a4eb6b
AP00S00,,BISMSGO, IF SHIPPERI = LOW-VALUES CCP01OCR  <br>  MOVE 09 TO ERROR-SUB CCP01OCR  <br>  MOVE -1 TO SHIPPERL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF. CCP01OCR  <br> ,Rule-0073,5f210fa2a4035c2ee5a4eb6c
AP00S00,,BISMSGO, IF SHIPEAI = LOW-VALUES OR SHIPEAI = SPACES OR 07310002 <br> SHIPEAI = ZEROES  <br>  MOVE ZEROES TO SHIPEAO WS9-SHIPEA 07320002  <br>  ELSE  <br> ,Rule-0074,5f210fa2a4035c2ee5a4eb6d
AP00S00,,BISMSGO, IF SHIPEAI IS NUMERIC  <br>  MOVE SHIPEAI TO WS9-SHIPEA  <br>  ELSE  <br>   MOVE 31 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO SHIPEAL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF  <br> ,Rule-0075,5f210fa2a4035c2ee5a4eb6e
AP00S00,,BISMSGO, END-IF ,Rule-0074,5f210fa2a4035c2ee5a4eb6f
AP00S00,,BISMSGO, IF CONSEAI = LOW-VALUES OR CONSEAI = SPACES OR <br> CONSEAI = ZEROES  <br>  MOVE ZEROES TO CONSEAO WS9-CONSEA 07320002  <br>  ELSE  <br> ,Rule-0076,5f210fa2a4035c2ee5a4eb70
AP00S00,,BISMSGO, IF CONSEAI IS NUMERIC  <br>  MOVE CONSEAI TO WS9-CONSEA 07320002  <br>  ELSE  <br>   MOVE 40 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO CONSEAL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF  <br> ,Rule-0077,5f210fa2a4035c2ee5a4eb71
AP00S00,,BISMSGO, END-IF ,Rule-0076,5f210fa2a4035c2ee5a4eb72
AP00S00,,BISMSGO, IF PROI NOT = LOW-VALUES AND CCP01OCR <br> PROI NOT NUMERIC CCP01OCR  <br>  MOVE 11 TO ERROR-SUB CCP01OCR  <br>  MOVE -1 TO PROL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF. CCP01OCR  <br> ,Rule-0078,5f210fa2a4035c2ee5a4eb73
AP00S00,,BISMSGO, IF PROI = LOW-VALUES OR CCP01OCR <br> PROI = ZEROS CCP01OCR  <br>  MOVE 99999999 TO WS-PRO-NUM CCP01OCR  <br>  ELSE CCP01OCR  <br> ,Rule-0079,5f210fa2a4035c2ee5a4eb74
AP00S00,,BISMSGO, IF PROI = 999999999 OR CCP01OCR <br> PROI = 99999999 CCP01OCR  <br>  MOVE PROI TO WS-PRO-NUM CCP01OCR  <br>  ELSE CCP01OCR  <br>   PERFORM 134-CHECK-FOR-LT500-CLAIM THRU CCP01OCR <br> 134-CHECK-FOR-LT500-CLAIM-EXIT CCP01OCR  <br>   PERFORM 125-CHECK-FOR-DUPE-PROS THRU 127-EXIT CCP01OCR  <br>   MOVE PROI TO WS-PRO-NUM CCP01OCR  <br>   END-IF CCP01OCR  <br> ,Rule-0080,5f210fa2a4035c2ee5a4eb75
AP00S00,,BISMSGO, END-IF. CCP01OCR ,Rule-0079,5f210fa2a4035c2ee5a4eb76
AP00S00,,BISMSGO, IF PRODTEI NOT = LOW-VALUES CCP01OCR  <br>  MOVE PRODTEI TO WS-FORMATTED-DATE CCP01OCR  <br> ,Rule-0081,5f210fa2a4035c2ee5a4eb77
AP00S00,,BISMSGO, IF WS-FORMATTED-MM IS NUMERIC AND CCP01OCR <br> WS-FORMATTED-YY IS NUMERIC AND CCP01OCR <br> WS-FORMATTED-DD IS NUMERIC CCP01OCR  <br>  MOVE WS-FORMATTED-MM TO WS-UNFORMATTED-MM CCP01OCR  <br>  MOVE WS-FORMATTED-DD TO WS-UNFORMATTED-DD CCP01OCR  <br>   MOVE WS-FORMATTED-YY TO WS-UNFORMATTED-YY CCP01OCR  <br>   PERFORM 130-VALIDATE-DATE CCP01OCR  <br> ,Rule-0082,5f210fa2a4035c2ee5a4eb78
AP00S00,,BISMSGO, IF VALID-SO-FAR CCP01OCR  <br>  MOVE WS-UNFORMATTED-DATE TO WS-PRO-DATE CCP01OCR  <br>  ELSE CCP01OCR  <br>   MOVE 13 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO PRODTEL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   ELSE CCP01OCR  <br>   MOVE 13 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO PRODTEL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   ELSE CCP01OCR  <br>   MOVE 13 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO PRODTEL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND. CCP01OCR  <br> ,Rule-0083,5f210fa2a4035c2ee5a4eb79
AP00S00,,BISMSGO, IF CLMTYPI = 'D' OR 'L' CCP01OCR  <br>  NEXT SENTENCE CCP01OCR  <br>  ELSE CCP01OCR  <br>   MOVE 14 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO CLMTYPL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF. CCP01OCR  <br> ,Rule-0084,5f210fa2a4035c2ee5a4eb7a
AP00S00,,BISMSGO, IF CAUSCDI NUMERIC AND (CAUSCDI > '00' AND < '11') CCP01OCR  <br>  NEXT SENTENCE CCP01OCR  <br>  ELSE CCP01OCR  <br>   MOVE 32 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO CAUSCDL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF. CCP01OCR  <br> ,Rule-0085,5f210fa2a4035c2ee5a4eb7b
AP00S00,,BISMSGO, IF NMFC1I NOT = LOW-VALUES CCP01OCR ,Rule-0086,5f210fa2a4035c2ee5a4eb7c
AP00S00,,BISMSGO, IF NMFC1I NUMERIC AND NMFC1I > ZERO CCP01OCR  <br>  NEXT SENTENCE CCP01OCR  <br>  ELSE CCP01OCR  <br>   MOVE 08 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO NMFC1L CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF CCP01OCR  <br> ,Rule-0087,5f210fa2a4035c2ee5a4eb7d
AP00S00,,BISMSGO, END-IF. CCP01OCR ,Rule-0086,5f210fa2a4035c2ee5a4eb7e
AP00S00,,BISMSGO, IF NMFC1A = DFHBMEOF CCP01OCR  <br>  MOVE 08 TO ERROR-SUB CCP01OCR  <br>  MOVE -1 TO NMFC1L CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF. CCP01OCR  <br> ,Rule-0088,5f210fa2a4035c2ee5a4eb7f
AP00S00,,BISMSGO, IF NMFC2I NOT = LOW-VALUES CCP01OCR ,Rule-0089,5f210fa2a4035c2ee5a4eb80
AP00S00,,BISMSGO, IF NMFC2I NUMERIC CCP01OCR  <br>  NEXT SENTENCE CCP01OCR  <br>  ELSE CCP01OCR  <br>   MOVE 08 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO NMFC2L CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF CCP01OCR  <br> ,Rule-0090,5f210fa2a4035c2ee5a4eb81
AP00S00,,BISMSGO, END-IF. CCP01OCR ,Rule-0089,5f210fa2a4035c2ee5a4eb82
AP00S00,,BISMSGO, IF NMFC2A = DFHBMEOF CCP01OCR  <br>  MOVE 08 TO ERROR-SUB CCP01OCR  <br>  MOVE -1 TO NMFC2L CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF. CCP01OCR  <br> ,Rule-0091,5f210fa2a4035c2ee5a4eb83
AP00S00,,BISMSGO, IF PIECESI NOT = LOW-VALUES CCP01OCR ,Rule-0092,5f210fa2a4035c2ee5a4eb84
AP00S00,,BISMSGO, IF PIECESI NUMERIC AND PIECESI > ZERO CCP01OCR  <br>  NEXT SENTENCE CCP01OCR  <br>  ELSE CCP01OCR  <br>   MOVE '0000' TO PIECESI CCP01OCR  <br>   END-IF CCP01OCR  <br> ,Rule-0093,5f210fa2a4035c2ee5a4eb85
AP00S00,,BISMSGO, END-IF. CCP01OCR ,Rule-0092,5f210fa2a4035c2ee5a4eb86
AP00S00,,BISMSGO, IF WEIGHTI NOT = LOW-VALUES CCP01OCR ,Rule-0094,5f210fa2a4035c2ee5a4eb87
AP00S00,,BISMSGO, IF WEIGHTI NUMERIC AND WEIGHTI > ZERO CCP01OCR  <br>  NEXT SENTENCE CCP01OCR  <br>  ELSE CCP01OCR  <br>   MOVE '000000' TO WEIGHTI CCP01OCR  <br>   END-IF CCP01OCR  <br> ,Rule-0095,5f210fa2a4035c2ee5a4eb88
AP00S00,,BISMSGO, END-IF. CCP01OCR ,Rule-0094,5f210fa2a4035c2ee5a4eb89
AP00S00,,BISMSGO, IF OTERMI NOT = LOW-VALUES CCP01OCR  <br>  MOVE OTERMI TO WS-TERM-NO CCP01OCR  <br>  PERFORM 140-VALIDATE-TERMINAL THRU 140-EXIT CCP01OCR  <br> ,Rule-0096,5f210fa2a4035c2ee5a4eb8a
AP00S00,,BISMSGO, IF VALID-TERMINAL CCP01OCR  <br>  MOVE WS-TERM-9 TO WS-OTERM CCP01OCR  <br>  ELSE CCP01OCR  <br>   MOVE 15 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO OTERML CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   ELSE CCP01OCR  <br> ,Rule-0097,5f210fa2a4035c2ee5a4eb8b
AP00S00,,BISMSGO, IF PROI NOT = ZEROS CCP01OCR  <br>  MOVE 17 TO ERROR-SUB CCP01OCR  <br>  MOVE -1 TO OTERML CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND. CCP01OCR  <br> ,Rule-0098,5f210fa2a4035c2ee5a4eb8c
AP00S00,,BISMSGO, IF DTERMI NOT = LOW-VALUES CCP01OCR  <br>  MOVE DTERMI TO WS-TERM-NO CCP01OCR  <br>  PERFORM 140-VALIDATE-TERMINAL THRU 140-EXIT CCP01OCR  <br> ,Rule-0099,5f210fa2a4035c2ee5a4eb8d
AP00S00,,BISMSGO, IF VALID-TERMINAL CCP01OCR  <br>  MOVE WS-TERM-9 TO WS-DTERM CCP01OCR  <br>  ELSE CCP01OCR  <br>   MOVE 16 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO DTERML CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   ELSE CCP01OCR  <br> ,Rule-0100,5f210fa2a4035c2ee5a4eb8e
AP00S00,,BISMSGO, IF PROI NOT = ZEROS CCP01OCR  <br>  MOVE 17 TO ERROR-SUB CCP01OCR  <br>  MOVE -1 TO DTERML CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND. CCP01OCR  <br>   PERFORM 135-VALIDATE-COMMODITY. CCP01OCR <br> CCP01OCR  <br> ,Rule-0101,5f210fa2a4035c2ee5a4eb8f
AP00S00,,BISMSGO, IF INVVALI NOT = LOW-VALUES CCP01OCR ,Rule-0102,5f210fa2a4035c2ee5a4eb90
AP00S00,,BISMSGO, IF INVVALI NUMERIC CCP01OCR  <br>  MOVE INVVALI TO WS-INVOICE-VALUE INVVALO CCP01OCR  <br>  ELSE CCP01OCR  <br>   MOVE 02 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO INVVALL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   ELSE CCP01OCR  <br>   MOVE ZEROS TO WS-INVOICE-VALUE. CCP01OCR  <br> ,Rule-0103,5f210fa2a4035c2ee5a4eb91
AP00S00,,BISMSGO, IF WEIGHTI NOT = LOW-VALUES CCP01OCR ,Rule-0104,5f210fa2a4035c2ee5a4eb92
AP00S00,,BISMSGO, IF WEIGHTI NUMERIC CCP01OCR  <br>  MOVE WEIGHTI TO WS-WEIGHT CCP01OCR <br> CCP01OCR  <br> ,Rule-0105,5f210fa2a4035c2ee5a4eb93
AP00S00,,BISMSGO, IF WS-INVOICE-VALUE IS NUMERIC CCP01OCR <br> AND WS-INVOICE-VALUE > ZERO CCP01OCR <br> AND WS-WEIGHT-ACCUM > ZERO CCP01OCR  <br>  COMPUTE WS-VALUE-PER-LB = CCP01OCR <br> WS-INVOICE-VALUE / WS-WEIGHT-ACCUM CCP01OCR  <br>  MOVE WS-VALUE-PER-LB TO LBVALO CCP01OCR  <br>   ELSE CCP01OCR  <br>   MOVE ZEROS TO LBVALO. CCP01OCR  <br> ,Rule-0106,5f210fa2a4035c2ee5a4eb94
AP00S00,,BISMSGO, IF SHPREVI NOT = LOW-VALUES CCP01OCR ,Rule-0107,5f210fa2a4035c2ee5a4eb95
AP00S00,,BISMSGO, IF SHPREVI NUMERIC CCP01OCR  <br>  MOVE SHPREVI TO WS-SHIPMENT-REVENUE CCP01OCR <br> SHPREVO CCP01OCR  <br>  ELSE CCP01OCR  <br>   MOVE 03 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO SHPREVL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   ELSE CCP01OCR  <br>   MOVE ZEROS TO WS-SHIPMENT-REVENUE. CCP01OCR  <br>   INSPECT CLAIMNTI REPLACING ALL '_' BY LOW-VALUES. CCP01OCR  <br> ,Rule-0108,5f210fa2a4035c2ee5a4eb96
AP00S00,,BISMSGO, IF CLAIMNTI NOT = LOW-VALUES CCP01OCR  <br>  NEXT SENTENCE CCP01OCR  <br>  ELSE CCP01OCR  <br>   MOVE 22 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO CLAIMNTL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF. CCP01OCR  <br> ,Rule-0109,5f210fa2a4035c2ee5a4eb97
AP00S00,,BISMSGO, MOVE CLAIMNTI TO WS-FOUR-CHAR. CCP01OCR ,Rule-0108,5f210fa2a4035c2ee5a4eb98
AP00S00,,BISMSGO, IF (FOUR-CHAR > SPACES AND CCP01OCR <br> (THE-REST = SPACES OR THE-REST = LOW-VALUES)) CCP01OCR <br> CCP01OCR  <br>  PERFORM 190-REPLACE-WITH-SPACES CCP01OCR <br> VARYING WS-SUB FROM 4 BY -1 CCP01OCR <br> UNTIL WS-SUB < 2 CCP01OCR  <br>  MOVE '1' TO COMP-CODE OF DCLCCL-CLMT-ACRN  <br> ,Rule-0110,5f210fa2a4035c2ee5a4eb99
AP00S00,,BISMSGO, IF EIBAID = DFH-CLEAR CCP01OCR  <br>  MOVE SPACES TO CCMAP00O CCP01OCR  <br>  MOVE 'USER REQUESTED TERMINATION' TO BISMSGO CCP01OCR  <br>   MOVE 'SND MAP0' TO TYPE-EXEC CCP01OCR <br> CCP01OCR  <br>  EXEC CICS SEND MAP('CCMAP00') CCP01OCR <br>MAPSET('CCM01PM') CCP01OCR <br>CURSOR CCP01OCR <br>ERASE CCP01OCR <br>FREEKB CCP01OCR <br>END-EXEC CCP01OCR  <br>   GO TO 930-RETURN-EDGE CCP01OCR  <br>   END-IF CCP01OCR  <br> ,Rule-0005,5f210fa2a4035c2ee5a4eb9a
AP00S00,,BISMSGO, IF WS-COMM-PASS-NUMBER = 1 CCP01OCR  <br>  MOVE LOW-VALUES TO CCMAP00O CCP01OCR  <br>  MOVE -1 TO BISPROL CCP01OCR  <br>   MOVE 2 TO WS-COMM-PASS-NUMBER CCP01OCR  <br>   MOVE 'PRESS PF1 TO RETURN TO THE MAIN MENU' CCP01OCR <br> TO BISMSGO CCP01OCR  <br>   GO TO 100-SEND-BIS-PRO-MAP CCP01OCR  <br>   ELSE CCP01OCR  <br> ,Rule-0003,5f210fa2a4035c2ee5a4eb9b
AP00S00,,BISMSGO, IF WS-COMM-PASS-NUMBER = 2 CCP01OCR ,Rule-0004,5f210fa2a4035c2ee5a4eb9c
AP00S00,,BISMSGO, IF (EIBAID NOT = DFH-ENTER) AND CCP01OCR <br> (EIBAID NOT = DFH-PF1) CCP01OCR  <br>  MOVE 'INVALID KEY. PLEASE RETRY' TO BISMSGO CCP01OCR  <br>  GO TO 100-SEND-BIS-PRO-MAP CCP01OCR  <br>   END-IF CCP01OCR <br> CCP01OCR  <br> ,Rule-0006,5f210fa2a4035c2ee5a4eb9d
AP00S00,,BISMSGO, IF WS-COMM-PASS-NUMBER = 1 CCP01OCR  <br>  MOVE LOW-VALUES TO CCMAP00O CCP01OCR  <br>  MOVE -1 TO BISPROL CCP01OCR  <br>   MOVE 2 TO WS-COMM-PASS-NUMBER CCP01OCR  <br>   MOVE 'PRESS PF1 TO RETURN TO THE MAIN MENU' CCP01OCR <br> TO BISMSGO CCP01OCR  <br>   GO TO 100-SEND-BIS-PRO-MAP CCP01OCR  <br>   ELSE CCP01OCR  <br> ,Rule-0003,5f210fa2a4035c2ee5a4eb9e
AP00S00,,BISMSGO, IF WS-COMM-PASS-NUMBER = 2 CCP01OCR ,Rule-0004,5f210fa2a4035c2ee5a4eb9f
AP00S00,,BISMSGO, IF EIBAID = DFH-CLEAR CCP01OCR  <br>  MOVE SPACES TO CCMAP00O CCP01OCR  <br>  MOVE 'USER REQUESTED TERMINATION' TO BISMSGO CCP01OCR  <br>   MOVE 'SND MAP0' TO TYPE-EXEC CCP01OCR <br> CCP01OCR  <br>  EXEC CICS SEND MAP('CCMAP00') CCP01OCR <br>MAPSET('CCM01PM') CCP01OCR <br>CURSOR CCP01OCR <br>ERASE CCP01OCR <br>FREEKB CCP01OCR <br>END-EXEC CCP01OCR  <br>   GO TO 930-RETURN-EDGE CCP01OCR  <br>   END-IF CCP01OCR  <br> ,Rule-0005,5f210fa2a4035c2ee5a4eba0
CCP01OCR,,BISMSGO, IF WS-COMM-PASS-NUMBER = 1 CCP01OCR  <br>  MOVE LOW-VALUES TO CCMAP00O CCP01OCR  <br>  MOVE -1 TO BISPROL CCP01OCR  <br>   MOVE 2 TO WS-COMM-PASS-NUMBER CCP01OCR  <br>   MOVE 'PRESS PF1 TO RETURN TO THE MAIN MENU' CCP01OCR <br> TO BISMSGO CCP01OCR  <br>   GO TO 100-SEND-BIS-PRO-MAP CCP01OCR  <br>   ELSE CCP01OCR  <br> ,Rule-0003,5f210fa2a4035c2ee5a4eba1
CCP01OCR,,BISMSGO, IF WS-COMM-PASS-NUMBER = 2 CCP01OCR ,Rule-0004,5f210fa2a4035c2ee5a4eba2
